transaction_id,customer_id,account_type,transaction_date,transaction_type,merchant_category,transaction_channel,transaction_amount,transaction_status,state
TXN0000002490,CUST000031,Credit Card,2026-01-07,Credit,Salary Credit,Mobile Banking,11220.83,Success,Arkansas
TXN0000002491,CUST000031,Credit Card,2025-11-26,Debit,Fuel,Mobile Banking,5898.85,Success,Arkansas
TXN0000002492,CUST000031,Credit Card,2025-11-08,Debit,Groceries,POS,251.59,Success,Arkansas
TXN0000002493,CUST000031,Loan Account,2026-05-26,Debit,Insurance,UPI,1161.0,Success,Arkansas
TXN0000002494,CUST000031,Loan Account,2025-10-26,Debit,Healthcare,Mobile Banking,4041.1,Success,Arkansas
TXN0000002495,CUST000031,Loan Account,2026-04-22,Debit,Travel,UPI,3639.42,Success,Arkansas
TXN0000002496,CUST000031,Credit Card,2025-08-02,Debit,Restaurant,Mobile Banking,5994.38,Success,Arkansas
TXN0000002497,CUST000031,Savings Account,2025-09-14,Debit,Restaurant,UPI,1453.09,Success,Arkansas
TXN0000002498,CUST000031,Savings Account,2025-11-01,Debit,Groceries,ATM,5407.56,Success,Arkansas
TXN0000002499,CUST000031,Credit Card,2026-01-08,Credit,Cash Deposit,UPI,30118.44,Success,Arkansas
TXN0000002500,CUST000031,Loan Account,2025-12-17,Credit,Cash Deposit,Internet Banking,43654.7,Success,Arkansas
TXN0000002501,CUST000031,Credit Card,2025-08-30,Debit,Entertainment,Internet Banking,5564.74,Success,Arkansas
TXN0000002502,CUST000031,Credit Card,2025-11-19,Debit,Healthcare,UPI,5619.78,Success,Arkansas
TXN0000002503,CUST000031,Credit Card,2026-04-27,Debit,Shopping,UPI,1002.4,Success,Arkansas
TXN0000002504,CUST000031,Credit Card,2025-10-04,Credit,Cash Deposit,ATM,15942.11,Success,Arkansas
TXN0000002505,CUST000031,Credit Card,2025-10-08,Debit,Loan EMI,Mobile Banking,5764.91,Success,Arkansas
TXN0000002506,CUST000031,Credit Card,2025-12-18,Debit,Fuel,UPI,342.42,Success,Arkansas
TXN0000002507,CUST000032,Savings Account,2026-05-24,Debit,Restaurant,UPI,1488.17,Success,Texas
TXN0000002508,CUST000032,Loan Account,2026-03-03,Debit,Insurance,Mobile Banking,9004.22,Success,Texas
TXN0000002509,CUST000032,Savings Account,2025-12-12,Debit,Restaurant,Mobile Banking,12315.52,Success,Texas
TXN0000002510,CUST000032,Savings Account,2026-06-16,Debit,Healthcare,UPI,13469.42,Success,Texas
TXN0000002511,CUST000032,Loan Account,2026-06-27,Debit,Restaurant,Mobile Banking,6308.82,Success,Texas
TXN0000002512,CUST000032,Credit Card,2026-05-06,Debit,Loan EMI,POS,11381.91,Success,Texas
TXN0000002513,CUST000032,Credit Card,2026-06-24,Debit,Utilities,Internet Banking,13159.11,Success,Texas
TXN0000002514,CUST000032,Loan Account,2026-06-05,Debit,Insurance,Internet Banking,7315.67,Success,Texas
TXN0000002515,CUST000032,Loan Account,2026-06-17,Debit,Fuel,Mobile Banking,8304.48,Success,Texas
TXN0000002516,CUST000032,Loan Account,2026-04-25,Credit,Interest Credit,POS,87966.89,Success,Texas
TXN0000002517,CUST000032,Savings Account,2026-01-22,Debit,Fuel,Mobile Banking,7996.09,Success,Texas
TXN0000002518,CUST000032,Loan Account,2025-08-03,Credit,Cash Deposit,POS,95246.64,Success,Texas
TXN0000002519,CUST000032,Loan Account,2025-09-30,Debit,Fuel,UPI,14641.21,Success,Texas
TXN0000002520,CUST000032,Savings Account,2026-01-22,Credit,Salary Credit,Mobile Banking,38111.53,Success,Texas
TXN0000002521,CUST000032,Loan Account,2026-04-30,Debit,Fuel,UPI,10068.65,Success,Texas
TXN0000002522,CUST000032,Credit Card,2026-03-04,Debit,Groceries,POS,10468.06,Success,Texas
TXN0000002523,CUST000032,Savings Account,2025-12-04,Debit,Utilities,UPI,5593.29,Success,Texas
TXN0000002524,CUST000032,Credit Card,2026-03-24,Debit,Insurance,Mobile Banking,8298.35,Success,Texas
TXN0000002525,CUST000032,Loan Account,2026-02-25,Debit,Loan EMI,UPI,9890.47,Success,Texas
TXN0000002526,CUST000032,Loan Account,2025-08-09,Debit,Shopping,UPI,611.34,Success,Texas
TXN0000002527,CUST000032,Savings Account,2026-02-08,Debit,Fuel,UPI,14583.48,Success,Texas
TXN0000002528,CUST000032,Loan Account,2025-08-28,Credit,Cash Deposit,Mobile Banking,34657.45,Success,Texas
TXN0000002529,CUST000032,Savings Account,2026-01-30,Debit,Groceries,UPI,11943.08,Success,Texas
TXN0000002530,CUST000032,Savings Account,2025-09-19,Credit,Salary Credit,POS,49878.65,Success,Texas
TXN0000002531,CUST000032,Loan Account,2025-08-31,Credit,Interest Credit,UPI,96828.21,Success,Texas
TXN0000002532,CUST000032,Credit Card,2026-05-03,Debit,Education,Mobile Banking,5858.18,Success,Texas
TXN0000002533,CUST000032,Credit Card,2025-08-19,Debit,Shopping,UPI,10658.68,Success,Texas
TXN0000002534,CUST000032,Loan Account,2025-12-03,Debit,Fuel,Internet Banking,1278.64,Success,Texas
TXN0000002535,CUST000032,Credit Card,2025-12-01,Debit,Groceries,Mobile Banking,4764.63,Success,Texas
TXN0000002536,CUST000032,Credit Card,2025-08-29,Debit,Utilities,UPI,5003.94,Success,Texas
TXN0000002537,CUST000032,Savings Account,2025-12-30,Debit,Groceries,Mobile Banking,4573.49,Success,Texas
TXN0000002538,CUST000032,Loan Account,2025-12-22,Credit,Refund,Mobile Banking,32608.09,Failed,Texas
TXN0000002539,CUST000032,Loan Account,2025-10-17,Debit,Entertainment,UPI,8284.33,Failed,Texas
TXN0000002540,CUST000032,Savings Account,2026-04-11,Debit,Shopping,UPI,8603.03,Success,Texas
TXN0000002541,CUST000032,Credit Card,2025-11-22,Credit,Salary Credit,Mobile Banking,93765.27,Success,Texas
TXN0000002542,CUST000032,Credit Card,2026-05-31,Debit,Travel,ATM,12864.76,Success,Texas
TXN0000002543,CUST000032,Loan Account,2025-11-05,Debit,Groceries,UPI,3456.42,Success,Texas
TXN0000002544,CUST000032,Loan Account,2026-06-14,Debit,Utilities,Mobile Banking,11077.7,Success,Texas
TXN0000002545,CUST000032,Loan Account,2026-04-10,Debit,Insurance,Mobile Banking,2947.65,Success,Texas
TXN0000002546,CUST000032,Credit Card,2026-01-04,Debit,Restaurant,POS,11392.09,Success,Texas
TXN0000002547,CUST000032,Credit Card,2026-02-02,Credit,Salary Credit,Mobile Banking,12829.2,Success,Texas
TXN0000002548,CUST000032,Savings Account,2026-05-12,Debit,Shopping,Mobile Banking,11226.63,Success,Texas
TXN0000002549,CUST000032,Loan Account,2025-08-28,Debit,Loan EMI,UPI,14778.52,Success,Texas
TXN0000002550,CUST000032,Savings Account,2025-11-20,Debit,Shopping,Internet Banking,14131.23,Success,Texas
TXN0000002551,CUST000032,Loan Account,2025-07-26,Debit,Healthcare,UPI,4021.99,Success,Texas
TXN0000002552,CUST000032,Credit Card,2025-07-23,Debit,Groceries,POS,13080.34,Success,Texas
TXN0000002553,CUST000032,Savings Account,2026-06-04,Debit,Shopping,Internet Banking,10856.14,Success,Texas
TXN0000002554,CUST000032,Loan Account,2026-03-31,Debit,Fuel,UPI,1104.69,Success,Texas
TXN0000002555,CUST000032,Loan Account,2026-04-25,Debit,Travel,Internet Banking,3828.39,Success,Texas
TXN0000002556,CUST000032,Savings Account,2025-07-15,Credit,Salary Credit,UPI,30656.66,Success,Texas
TXN0000002557,CUST000032,Credit Card,2025-10-23,Debit,Restaurant,UPI,10869.75,Success,Texas
TXN0000002558,CUST000032,Credit Card,2026-02-28,Credit,Refund,UPI,41080.63,Success,Texas
TXN0000002559,CUST000032,Savings Account,2025-10-08,Credit,Salary Credit,Mobile Banking,48474.77,Success,Texas
TXN0000002560,CUST000032,Loan Account,2026-05-15,Debit,Shopping,POS,9483.35,Success,Texas
TXN0000002561,CUST000032,Savings Account,2025-08-13,Debit,Healthcare,Internet Banking,12106.57,Success,Texas
TXN0000002562,CUST000032,Loan Account,2025-12-23,Debit,Shopping,Internet Banking,7783.92,Success,Texas
TXN0000002563,CUST000032,Savings Account,2025-07-20,Debit,Shopping,POS,9001.72,Success,Texas
TXN0000002564,CUST000032,Credit Card,2026-05-16,Debit,Loan EMI,Internet Banking,7477.99,Success,Texas
TXN0000002565,CUST000032,Savings Account,2025-09-05,Debit,Groceries,UPI,5964.21,Success,Texas
TXN0000002566,CUST000032,Savings Account,2025-09-26,Credit,Interest Credit,UPI,25752.66,Success,Texas
TXN0000002567,CUST000032,Savings Account,2026-04-22,Debit,Groceries,POS,3914.25,Success,Texas
TXN0000002568,CUST000032,Savings Account,2025-09-21,Credit,Cash Deposit,UPI,54997.23,Success,Texas
TXN0000002569,CUST000032,Loan Account,2026-03-22,Debit,Education,Internet Banking,13900.23,Success,Texas
TXN0000002570,CUST000032,Savings Account,2026-06-30,Debit,Insurance,UPI,716.09,Success,Texas
TXN0000002571,CUST000032,Savings Account,2025-10-21,Debit,Shopping,UPI,6001.34,Success,Texas
TXN0000002572,CUST000032,Loan Account,2025-12-23,Debit,Education,Internet Banking,13833.48,Success,Texas
TXN0000002573,CUST000032,Savings Account,2026-02-11,Debit,Insurance,UPI,3245.59,Success,Texas
TXN0000002574,CUST000032,Savings Account,2025-08-14,Debit,Entertainment,UPI,4695.76,Success,Texas
TXN0000002575,CUST000032,Loan Account,2025-08-14,Debit,Healthcare,UPI,11899.45,Success,Texas
TXN0000002576,CUST000032,Loan Account,2026-05-19,Debit,Shopping,UPI,14745.41,Success,Texas
TXN0000002577,CUST000032,Credit Card,2026-04-06,Debit,Travel,Mobile Banking,745.07,Success,Texas
TXN0000002578,CUST000032,Credit Card,2025-11-26,Debit,Fuel,Internet Banking,5276.65,Success,Texas
TXN0000002579,CUST000032,Loan Account,2025-12-21,Debit,Entertainment,UPI,1168.12,Success,Texas
TXN0000002580,CUST000032,Credit Card,2026-05-25,Debit,Groceries,Mobile Banking,9885.92,Success,Texas
TXN0000002581,CUST000032,Savings Account,2025-11-22,Debit,Entertainment,Mobile Banking,14167.64,Success,Texas
TXN0000002582,CUST000032,Loan Account,2025-11-10,Debit,Restaurant,POS,13874.72,Success,Texas
TXN0000002583,CUST000032,Credit Card,2025-10-01,Debit,Shopping,UPI,8644.62,Success,Texas
TXN0000002584,CUST000032,Credit Card,2026-04-18,Debit,Shopping,POS,11021.43,Success,Texas
TXN0000002585,CUST000032,Loan Account,2025-10-15,Debit,Groceries,UPI,3894.16,Success,Texas
TXN0000002586,CUST000032,Credit Card,2025-08-28,Debit,Shopping,Internet Banking,14927.59,Success,Texas
TXN0000002587,CUST000032,Savings Account,2025-09-20,Debit,Travel,UPI,6716.94,Success,Texas
TXN0000002588,CUST000032,Savings Account,2026-05-02,Debit,Utilities,UPI,3932.84,Success,Texas
TXN0000002589,CUST000032,Loan Account,2025-09-16,Debit,Loan EMI,Mobile Banking,7091.01,Success,Texas
TXN0000002590,CUST000032,Savings Account,2025-09-19,Credit,Salary Credit,UPI,37245.31,Success,Texas
TXN0000002591,CUST000032,Credit Card,2026-05-09,Debit,Groceries,UPI,7184.29,Success,Texas
TXN0000002592,CUST000032,Credit Card,2025-12-23,Debit,Utilities,UPI,10228.98,Success,Texas
TXN0000002593,CUST000032,Loan Account,2026-04-25,Debit,Groceries,Mobile Banking,10258.13,Success,Texas
TXN0000002594,CUST000032,Savings Account,2026-04-16,Debit,Restaurant,UPI,14129.5,Success,Texas
TXN0000002595,CUST000032,Loan Account,2026-02-23,Credit,Salary Credit,UPI,62887.14,Success,Texas
TXN0000002596,CUST000032,Loan Account,2026-02-08,Debit,Investment,POS,2025.92,Success,Texas
TXN0000002597,CUST000032,Savings Account,2025-09-16,Debit,Groceries,POS,6809.21,Success,Texas
TXN0000002598,CUST000032,Savings Account,2026-06-13,Debit,Shopping,Internet Banking,12542.32,Success,Texas
TXN0000002599,CUST000032,Savings Account,2025-11-15,Debit,Investment,UPI,13527.91,Success,Texas
TXN0000002600,CUST000032,Loan Account,2026-04-16,Debit,Fuel,Mobile Banking,13035.49,Success,Texas
TXN0000002601,CUST000033,Savings Account,2025-11-02,Debit,Healthcare,UPI,4746.53,Success,West Virginia
TXN0000002602,CUST000033,Loan Account,2025-11-19,Credit,Refund,Internet Banking,13224.57,Success,West Virginia
TXN0000002603,CUST000033,Credit Card,2026-07-05,Debit,Shopping,Mobile Banking,2397.97,Success,West Virginia
TXN0000002604,CUST000033,Savings Account,2026-05-23,Debit,Shopping,Internet Banking,3418.5,Success,West Virginia
TXN0000002605,CUST000033,Savings Account,2025-08-06,Debit,Groceries,POS,1150.2,Success,West Virginia
TXN0000002606,CUST000033,Savings Account,2025-11-25,Debit,Groceries,Internet Banking,5292.66,Success,West Virginia
TXN0000002607,CUST000033,Credit Card,2025-09-08,Debit,Groceries,UPI,293.69,Success,West Virginia
TXN0000002608,CUST000033,Loan Account,2026-05-25,Debit,Loan EMI,Internet Banking,1612.91,Success,West Virginia
TXN0000002609,CUST000033,Savings Account,2025-08-12,Debit,Fuel,Internet Banking,4297.12,Success,West Virginia
TXN0000002610,CUST000033,Credit Card,2026-01-13,Debit,Shopping,POS,3599.28,Success,West Virginia
TXN0000002611,CUST000033,Loan Account,2026-05-24,Debit,Loan EMI,UPI,4619.35,Success,West Virginia
TXN0000002612,CUST000033,Credit Card,2025-10-06,Debit,Restaurant,POS,933.38,Success,West Virginia
TXN0000002613,CUST000033,Savings Account,2026-04-21,Credit,Interest Credit,UPI,8182.55,Success,West Virginia
TXN0000002614,CUST000033,Credit Card,2026-02-07,Debit,Restaurant,UPI,1408.5,Success,West Virginia
TXN0000002615,CUST000033,Savings Account,2026-01-17,Credit,Refund,UPI,21197.44,Success,West Virginia
TXN0000002616,CUST000033,Loan Account,2025-11-28,Debit,Restaurant,UPI,2493.23,Success,West Virginia
TXN0000002617,CUST000033,Credit Card,2026-02-05,Debit,Groceries,Mobile Banking,3332.93,Success,West Virginia
TXN0000002618,CUST000033,Savings Account,2025-12-25,Debit,Restaurant,UPI,5809.27,Success,West Virginia
TXN0000002619,CUST000033,Savings Account,2025-10-05,Debit,Utilities,UPI,5113.88,Success,West Virginia
TXN0000002620,CUST000033,Savings Account,2025-12-19,Debit,Shopping,UPI,2721.57,Success,West Virginia
TXN0000002621,CUST000033,Savings Account,2025-09-22,Debit,Shopping,UPI,2248.91,Success,West Virginia
TXN0000002622,CUST000033,Credit Card,2026-05-15,Debit,Restaurant,UPI,3290.97,Success,West Virginia
TXN0000002623,CUST000033,Savings Account,2026-03-11,Debit,Fuel,Mobile Banking,262.58,Success,West Virginia
TXN0000002624,CUST000033,Savings Account,2025-09-04,Debit,Groceries,Mobile Banking,4695.56,Failed,West Virginia
TXN0000002625,CUST000033,Loan Account,2025-12-21,Debit,Fuel,Mobile Banking,1840.1,Success,West Virginia
TXN0000002626,CUST000033,Credit Card,2026-03-11,Debit,Groceries,Internet Banking,240.38,Success,West Virginia
TXN0000002627,CUST000033,Savings Account,2026-05-27,Credit,Salary Credit,Internet Banking,47322.35,Success,West Virginia
TXN0000002628,CUST000033,Credit Card,2026-06-08,Debit,Entertainment,Mobile Banking,4731.11,Success,West Virginia
TXN0000002629,CUST000033,Credit Card,2026-05-13,Credit,Interest Credit,UPI,36483.62,Success,West Virginia
TXN0000002630,CUST000033,Loan Account,2025-07-22,Credit,Investment Redemption,UPI,45792.75,Success,West Virginia
TXN0000002631,CUST000033,Credit Card,2026-06-16,Debit,Utilities,UPI,3744.05,Success,West Virginia
TXN0000002632,CUST000033,Credit Card,2025-09-07,Debit,Healthcare,Mobile Banking,4254.69,Success,West Virginia
TXN0000002633,CUST000033,Savings Account,2026-03-12,Credit,Interest Credit,UPI,31544.92,Success,West Virginia
TXN0000002634,CUST000033,Loan Account,2025-08-24,Debit,Groceries,UPI,5897.15,Success,West Virginia
TXN0000002635,CUST000033,Savings Account,2026-07-07,Debit,Healthcare,Mobile Banking,1299.25,Success,West Virginia
TXN0000002636,CUST000033,Loan Account,2025-07-16,Debit,Groceries,UPI,1365.63,Success,West Virginia
TXN0000002637,CUST000033,Savings Account,2026-03-17,Debit,Groceries,ATM,1869.36,Failed,West Virginia
TXN0000002638,CUST000033,Credit Card,2026-01-12,Debit,Restaurant,Mobile Banking,5362.25,Success,West Virginia
TXN0000002639,CUST000033,Credit Card,2025-12-22,Debit,Shopping,UPI,3445.79,Success,West Virginia
TXN0000002640,CUST000033,Loan Account,2026-06-29,Debit,Loan EMI,POS,3459.43,Success,West Virginia
TXN0000002641,CUST000033,Loan Account,2025-12-22,Debit,Investment,UPI,4963.06,Success,West Virginia
TXN0000002642,CUST000033,Credit Card,2025-10-25,Debit,Groceries,UPI,4203.17,Success,West Virginia
TXN0000002643,CUST000033,Loan Account,2026-02-11,Debit,Healthcare,Internet Banking,5742.86,Success,West Virginia
TXN0000002644,CUST000033,Credit Card,2025-10-30,Debit,Loan EMI,UPI,5185.14,Success,West Virginia
TXN0000002645,CUST000033,Savings Account,2025-08-18,Debit,Insurance,UPI,2071.63,Success,West Virginia
TXN0000002646,CUST000033,Savings Account,2025-12-20,Debit,Shopping,UPI,5913.67,Success,West Virginia
TXN0000002647,CUST000033,Savings Account,2025-08-04,Debit,Restaurant,UPI,1184.24,Success,West Virginia
TXN0000002648,CUST000033,Savings Account,2026-06-03,Debit,Groceries,UPI,4756.73,Success,West Virginia
TXN0000002649,CUST000033,Loan Account,2026-06-15,Debit,Restaurant,Mobile Banking,3894.59,Success,West Virginia
TXN0000002650,CUST000033,Loan Account,2026-03-01,Debit,Healthcare,Mobile Banking,3291.98,Success,West Virginia
TXN0000002651,CUST000033,Savings Account,2026-04-30,Debit,Entertainment,UPI,621.48,Success,West Virginia
TXN0000002652,CUST000033,Credit Card,2026-01-18,Debit,Entertainment,Mobile Banking,2073.62,Success,West Virginia
TXN0000002653,CUST000033,Loan Account,2026-04-04,Credit,Cash Deposit,POS,49190.97,Success,West Virginia
TXN0000002654,CUST000033,Savings Account,2026-03-12,Debit,Restaurant,UPI,2598.64,Success,West Virginia
TXN0000002655,CUST000033,Loan Account,2026-04-27,Debit,Utilities,Mobile Banking,5305.6,Success,West Virginia
TXN0000002656,CUST000033,Savings Account,2025-07-18,Debit,Groceries,Mobile Banking,1609.42,Success,West Virginia
TXN0000002657,CUST000033,Savings Account,2026-03-15,Debit,Shopping,UPI,635.92,Success,West Virginia
TXN0000002658,CUST000033,Savings Account,2025-08-11,Debit,Groceries,Mobile Banking,2645.55,Success,West Virginia
TXN0000002659,CUST000033,Savings Account,2025-10-14,Debit,Groceries,Mobile Banking,2180.17,Success,West Virginia
TXN0000002660,CUST000034,Savings Account,2025-10-24,Debit,Utilities,UPI,8700.38,Success,Colorado
TXN0000002661,CUST000034,Credit Card,2025-09-20,Debit,Fuel,Internet Banking,8483.72,Success,Colorado
TXN0000002662,CUST000034,Savings Account,2025-07-11,Debit,Shopping,UPI,10707.68,Success,Colorado
TXN0000002663,CUST000034,Savings Account,2026-06-04,Credit,Salary Credit,POS,31269.99,Success,Colorado
TXN0000002664,CUST000034,Savings Account,2025-10-21,Debit,Education,POS,7873.54,Success,Colorado
TXN0000002665,CUST000034,Savings Account,2026-04-13,Credit,Salary Credit,UPI,14807.84,Success,Colorado
TXN0000002666,CUST000034,Credit Card,2025-10-07,Debit,Groceries,UPI,3075.67,Success,Colorado
TXN0000002667,CUST000034,Savings Account,2026-03-01,Credit,Investment Redemption,Mobile Banking,22174.33,Success,Colorado
TXN0000002668,CUST000034,Savings Account,2026-06-05,Debit,Investment,Internet Banking,9995.09,Success,Colorado
TXN0000002669,CUST000034,Savings Account,2025-07-29,Credit,Salary Credit,UPI,64219.91,Success,Colorado
TXN0000002670,CUST000034,Savings Account,2026-02-17,Debit,Groceries,UPI,1023.68,Success,Colorado
TXN0000002671,CUST000034,Credit Card,2026-01-06,Debit,Groceries,Internet Banking,2402.41,Success,Colorado
TXN0000002672,CUST000034,Savings Account,2026-05-03,Debit,Travel,Internet Banking,4033.64,Success,Colorado
TXN0000002673,CUST000034,Savings Account,2025-07-24,Debit,Insurance,UPI,6403.79,Failed,Colorado
TXN0000002674,CUST000034,Credit Card,2025-11-17,Debit,Utilities,Mobile Banking,9125.63,Success,Colorado
TXN0000002675,CUST000034,Savings Account,2025-07-23,Debit,Restaurant,UPI,9361.03,Success,Colorado
TXN0000002676,CUST000034,Savings Account,2025-11-10,Debit,Restaurant,Mobile Banking,6527.8,Success,Colorado
TXN0000002677,CUST000034,Savings Account,2026-05-08,Credit,Salary Credit,POS,95040.12,Success,Colorado
TXN0000002678,CUST000034,Credit Card,2026-06-04,Debit,Fuel,POS,14497.73,Success,Colorado
TXN0000002679,CUST000034,Savings Account,2025-12-06,Debit,Groceries,Mobile Banking,1676.82,Success,Colorado
TXN0000002680,CUST000034,Credit Card,2025-12-19,Debit,Fuel,UPI,8579.11,Success,Colorado
