session_id,customer_id,login_datetime,login_channel,device_type,login_status,session_duration_minutes,activity_type,transactions_in_session,biometric_login,state
SESS0000000934,CUST000035,2025-11-09 03:04:32.172047,Web Portal,Android,Success,7,Credit Card Payment,1,Yes,Oregon
SESS0000000935,CUST000035,2026-01-29 19:05:32.172063,Mobile App,Android,Success,2,Funds Transfer,0,Yes,Oregon
SESS0000000936,CUST000035,2026-03-15 05:37:32.172078,Mobile App,Android,Success,8,Funds Transfer,2,No,Oregon
SESS0000000937,CUST000035,2026-02-27 23:43:32.172094,Mobile App,Android,Success,3,Bill Payment,1,No,Oregon
SESS0000000938,CUST000035,2026-01-19 22:28:32.172109,Web Portal,Android,Success,4,Balance Enquiry,0,Yes,Oregon
SESS0000000939,CUST000035,2026-04-26 11:47:32.172125,Web Portal,Android,Success,4,Offer Browsing,0,No,Oregon
SESS0000000940,CUST000035,2026-03-06 23:52:32.172141,Mobile App,Android,Success,5,Statement Download,0,Yes,Oregon
SESS0000000941,CUST000035,2025-08-18 08:32:32.172156,Mobile App,Android,Success,5,Profile Update,0,No,Oregon
SESS0000000942,CUST000035,2026-04-08 16:22:32.172172,Mobile App,iPhone,Success,5,Funds Transfer,1,Yes,Oregon
SESS0000000943,CUST000035,2026-07-03 10:49:32.172187,Mobile App,MacBook,Success,3,Funds Transfer,0,No,Oregon
SESS0000000944,CUST000035,2026-06-20 21:00:32.172203,Mobile App,Android,Success,5,Offer Browsing,0,Yes,Oregon
SESS0000000945,CUST000035,2025-08-30 20:48:32.172219,Mobile App,Android,Success,5,Credit Card Payment,1,Yes,Oregon
SESS0000000946,CUST000035,2026-05-27 03:24:32.172235,Web Portal,Windows,Success,2,Credit Card Payment,0,No,Oregon
SESS0000000947,CUST000035,2026-01-18 19:23:32.172251,Web Portal,Android,Success,10,Bill Payment,0,No,Oregon
SESS0000000948,CUST000035,2026-04-01 01:08:32.172267,Mobile App,Android,Success,2,Bill Payment,0,Yes,Oregon
SESS0000000949,CUST000035,2026-01-30 08:42:32.172282,Mobile App,iPhone,Success,9,Bill Payment,0,Yes,Oregon
SESS0000000950,CUST000035,2026-05-25 11:57:32.172298,Mobile App,Windows,Success,2,Offer Browsing,0,No,Oregon
SESS0000000951,CUST000035,2026-05-02 08:14:32.172314,Mobile App,Android,Success,4,Balance Enquiry,0,Yes,Oregon
SESS0000000952,CUST000035,2026-02-07 08:33:32.172329,Mobile App,Android,Success,9,Profile Update,0,Yes,Oregon
SESS0000000953,CUST000035,2026-06-19 22:53:32.172345,Mobile App,iPhone,Success,9,Bill Payment,0,Yes,Oregon
SESS0000000954,CUST000035,2026-05-23 00:28:32.172361,Mobile App,Android,Success,3,Reward Redemption,1,Yes,Oregon
SESS0000000955,CUST000035,2025-12-29 22:53:32.172376,Mobile App,iPhone,Success,8,Balance Enquiry,0,Yes,Oregon
SESS0000000956,CUST000035,2026-04-04 05:58:32.172392,Mobile App,Android,Success,6,Statement Download,0,Yes,Oregon
SESS0000000957,CUST000035,2026-03-06 08:31:32.172407,Mobile App,Android,Success,4,Funds Transfer,2,No,Oregon
SESS0000000958,CUST000036,2025-12-02 08:41:32.172482,Mobile App,iPhone,Success,2,Funds Transfer,1,Yes,North Dakota
SESS0000000959,CUST000036,2026-04-28 12:35:32.172501,Mobile App,Android,Success,6,Funds Transfer,2,Yes,North Dakota
SESS0000000960,CUST000036,2026-04-24 10:21:32.172518,Mobile App,Android,Success,4,Funds Transfer,2,Yes,North Dakota
SESS0000000961,CUST000036,2026-07-06 02:07:32.172534,Mobile App,Android,Success,10,Credit Card Payment,1,No,North Dakota
SESS0000000962,CUST000036,2025-12-22 12:57:32.172549,Mobile App,iPhone,Success,16,Credit Card Payment,0,Yes,North Dakota
SESS0000000963,CUST000036,2026-01-12 01:35:32.172565,Mobile App,iPhone,Success,2,Funds Transfer,0,Yes,North Dakota
SESS0000000964,CUST000036,2026-05-29 21:03:32.172581,Mobile App,Android,Success,3,Balance Enquiry,0,Yes,North Dakota
SESS0000000965,CUST000036,2025-12-21 19:25:32.172597,Mobile App,Android,Success,4,Balance Enquiry,0,Yes,North Dakota
SESS0000000966,CUST000036,2025-08-07 04:26:32.172612,Web Portal,iPhone,Success,8,Balance Enquiry,0,Yes,North Dakota
SESS0000000967,CUST000036,2025-12-04 15:58:32.172628,Mobile App,Android,Success,10,Reward Redemption,1,No,North Dakota
SESS0000000968,CUST000036,2026-04-08 03:43:32.172644,Mobile App,iPhone,Success,2,Reward Redemption,0,No,North Dakota
SESS0000000969,CUST000036,2025-11-28 15:48:32.172660,Mobile App,Android,Success,2,Loan Account View,0,No,North Dakota
SESS0000000970,CUST000036,2026-02-07 16:43:32.172675,Mobile App,iPhone,Success,4,Statement Download,0,Yes,North Dakota
SESS0000000971,CUST000037,2026-03-03 12:12:32.172766,Mobile App,Android,Success,3,Balance Enquiry,0,Yes,Florida
SESS0000000972,CUST000037,2026-06-18 14:57:32.172785,Mobile App,MacBook,Success,3,Balance Enquiry,0,No,Florida
SESS0000000973,CUST000037,2025-12-15 17:06:32.172802,Web Portal,Android,Success,17,Credit Card Payment,1,No,Florida
SESS0000000974,CUST000037,2025-08-27 00:43:32.172815,Web Portal,Android,Failed,6,Login Failed,0,Yes,Florida
SESS0000000975,CUST000037,2026-02-17 00:35:32.172830,Mobile App,Windows,Success,5,Credit Card Payment,0,No,Florida
SESS0000000976,CUST000037,2025-11-13 21:27:32.172846,Web Portal,Android,Success,4,Balance Enquiry,0,No,Florida
SESS0000000977,CUST000037,2025-09-10 03:37:32.172861,Mobile App,Android,Success,5,Credit Card Payment,1,Yes,Florida
SESS0000000978,CUST000037,2025-10-26 10:43:32.172877,Mobile App,Android,Success,5,Funds Transfer,2,No,Florida
SESS0000000979,CUST000037,2026-05-27 10:30:32.172892,Web Portal,MacBook,Success,8,Bill Payment,1,No,Florida
SESS0000000980,CUST000037,2025-09-22 03:51:32.172908,Web Portal,Android,Success,8,Bill Payment,1,No,Florida
SESS0000000981,CUST000037,2026-05-20 05:04:32.172923,Mobile App,Android,Success,2,Funds Transfer,0,Yes,Florida
SESS0000000982,CUST000037,2026-01-09 10:51:32.172938,Web Portal,iPhone,Success,8,Funds Transfer,1,Yes,Florida
SESS0000000983,CUST000037,2026-03-15 04:46:32.172954,Mobile App,iPhone,Success,13,Bill Payment,1,Yes,Florida
SESS0000000984,CUST000037,2025-08-07 11:34:32.172970,Web Portal,Android,Success,17,Statement Download,0,Yes,Florida
SESS0000000985,CUST000037,2025-09-04 22:31:32.172986,Mobile App,iPhone,Success,2,Balance Enquiry,0,Yes,Florida
SESS0000000986,CUST000037,2025-09-03 20:53:32.173001,Mobile App,Android,Success,3,Funds Transfer,2,No,Florida
SESS0000000987,CUST000037,2026-05-02 08:13:32.173017,Web Portal,Android,Success,3,Offer Browsing,0,Yes,Florida
SESS0000000988,CUST000037,2025-10-24 21:10:32.173033,Web Portal,Android,Success,4,Balance Enquiry,0,No,Florida
SESS0000000989,CUST000037,2025-12-23 14:27:32.173048,Mobile App,Android,Success,10,Bill Payment,1,Yes,Florida
SESS0000000990,CUST000037,2026-06-08 07:26:32.173064,Mobile App,MacBook,Success,8,Funds Transfer,2,No,Florida
SESS0000000991,CUST000037,2026-04-25 08:29:32.173079,Web Portal,iPhone,Success,2,Balance Enquiry,0,Yes,Florida
SESS0000000992,CUST000038,2025-11-15 18:46:32.173149,Mobile App,iPhone,Success,8,Balance Enquiry,0,Yes,Connecticut
SESS0000000993,CUST000038,2026-04-28 12:44:32.173167,Mobile App,Android,Success,3,Statement Download,0,Yes,Connecticut
SESS0000000994,CUST000038,2025-11-24 19:59:32.173183,Mobile App,Windows,Success,3,Bill Payment,1,No,Connecticut
SESS0000000995,CUST000038,2026-04-23 23:17:32.173199,Mobile App,iPhone,Success,20,Balance Enquiry,0,No,Connecticut
SESS0000000996,CUST000038,2025-12-29 04:22:32.173215,Web Portal,iPhone,Success,3,Funds Transfer,2,Yes,Connecticut
SESS0000000997,CUST000038,2026-03-25 10:08:32.173231,Mobile App,Android,Success,2,Statement Download,0,Yes,Connecticut
SESS0000000998,CUST000038,2026-03-27 05:35:32.173246,Mobile App,iPhone,Success,2,Credit Card Payment,0,Yes,Connecticut
SESS0000000999,CUST000038,2025-11-21 22:44:32.173263,Mobile App,Android,Success,4,Profile Update,0,No,Connecticut
SESS0000001000,CUST000038,2026-05-22 18:05:32.173279,Mobile App,Android,Success,2,Statement Download,0,Yes,Connecticut
SESS0000001001,CUST000038,2025-10-07 15:57:32.173295,Mobile App,Android,Success,2,Funds Transfer,0,Yes,Connecticut
SESS0000001002,CUST000038,2026-02-04 23:17:32.173310,Mobile App,Android,Success,9,Balance Enquiry,0,Yes,Connecticut
SESS0000001003,CUST000038,2026-03-02 03:39:32.173323,Mobile App,iPhone,Failed,3,Login Failed,0,Yes,Connecticut
SESS0000001004,CUST000038,2026-02-17 19:42:32.173338,Mobile App,iPhone,Success,5,Bill Payment,1,Yes,Connecticut
SESS0000001005,CUST000038,2025-11-28 19:58:32.173354,Mobile App,MacBook,Success,8,Balance Enquiry,0,No,Connecticut
SESS0000001006,CUST000038,2026-01-26 00:47:32.173370,Mobile App,Android,Success,10,Statement Download,0,Yes,Connecticut
SESS0000001007,CUST000038,2025-08-29 20:07:32.173385,Mobile App,Android,Success,10,Loan Account View,0,Yes,Connecticut
SESS0000001008,CUST000038,2025-12-31 12:58:32.173401,Mobile App,Windows,Success,4,Profile Update,0,No,Connecticut
SESS0000001009,CUST000038,2025-12-11 05:36:32.173417,Web Portal,iPhone,Success,8,Offer Browsing,0,Yes,Connecticut
SESS0000001010,CUST000038,2026-01-25 03:27:32.173433,Mobile App,iPhone,Success,7,Loan Account View,0,Yes,Connecticut
SESS0000001011,CUST000038,2025-09-08 02:15:32.173449,Mobile App,Android,Success,5,Statement Download,0,Yes,Connecticut
SESS0000001012,CUST000038,2025-10-06 05:49:32.173465,Web Portal,Android,Success,13,Bill Payment,1,Yes,Connecticut
SESS0000001013,CUST000038,2025-09-10 07:41:32.173480,Mobile App,MacBook,Success,2,Loan Account View,0,No,Connecticut
SESS0000001014,CUST000038,2026-04-28 14:22:32.173497,Mobile App,iPhone,Success,8,Loan Account View,0,Yes,Connecticut
SESS0000001015,CUST000038,2025-07-26 19:01:32.173513,Mobile App,Android,Success,7,Funds Transfer,0,Yes,Connecticut
SESS0000001016,CUST000038,2025-10-19 06:16:32.173529,Mobile App,iPhone,Success,10,Loan Account View,0,Yes,Connecticut
SESS0000001017,CUST000038,2025-09-26 13:43:32.173545,Mobile App,Android,Success,10,Credit Card Payment,0,No,Connecticut
SESS0000001018,CUST000038,2026-02-17 02:49:32.173560,Web Portal,iPhone,Success,3,Funds Transfer,2,Yes,Connecticut
SESS0000001019,CUST000039,2026-06-28 04:41:32.173629,Mobile App,Android,Success,5,Loan Account View,0,Yes,Mississippi
SESS0000001020,CUST000039,2025-10-09 02:36:32.173648,Mobile App,Android,Success,4,Bill Payment,1,Yes,Mississippi
SESS0000001021,CUST000039,2026-05-03 23:55:32.173665,Web Portal,Android,Success,8,Bill Payment,0,Yes,Mississippi
SESS0000001022,CUST000039,2026-03-11 10:28:32.173677,Mobile App,Android,Failed,9,Login Failed,0,Yes,Mississippi
SESS0000001023,CUST000039,2026-06-13 02:49:32.173712,Mobile App,Android,Success,9,Credit Card Payment,1,Yes,Mississippi
SESS0000001024,CUST000039,2026-04-16 11:10:32.173729,Web Portal,Android,Success,4,Credit Card Payment,0,No,Mississippi
SESS0000001025,CUST000039,2025-11-17 17:17:32.173745,Mobile App,iPhone,Success,5,Statement Download,0,No,Mississippi
SESS0000001026,CUST000039,2026-03-12 19:12:32.173761,Mobile App,iPhone,Success,11,Profile Update,0,Yes,Mississippi
SESS0000001027,CUST000039,2026-04-08 23:17:32.173777,Mobile App,iPhone,Success,7,Balance Enquiry,0,Yes,Mississippi
SESS0000001028,CUST000039,2025-08-26 03:25:32.173792,Mobile App,iPhone,Success,19,Bill Payment,1,Yes,Mississippi
SESS0000001029,CUST000039,2026-04-16 16:46:32.173809,Mobile App,iPhone,Success,8,Profile Update,0,Yes,Mississippi
SESS0000001030,CUST000039,2026-04-26 04:15:32.173824,Mobile App,Android,Success,3,Funds Transfer,2,No,Mississippi
SESS0000001031,CUST000039,2026-05-12 01:48:32.173837,Web Portal,Android,Failed,7,Login Failed,0,Yes,Mississippi
SESS0000001032,CUST000039,2025-08-05 23:54:32.173853,Web Portal,Android,Success,9,Statement Download,0,No,Mississippi
SESS0000001033,CUST000039,2026-03-14 20:12:32.173868,Mobile App,Android,Success,5,Balance Enquiry,0,Yes,Mississippi
SESS0000001034,CUST000039,2025-07-30 22:44:32.173884,Mobile App,Android,Success,4,Statement Download,0,Yes,Mississippi
SESS0000001035,CUST000039,2025-08-19 15:27:32.173900,Mobile App,Android,Success,6,Balance Enquiry,0,No,Mississippi
SESS0000001036,CUST000039,2025-11-03 06:05:32.173915,Mobile App,Android,Success,5,Balance Enquiry,0,Yes,Mississippi
SESS0000001037,CUST000039,2026-01-17 12:01:32.173930,Mobile App,Android,Success,10,Bill Payment,1,Yes,Mississippi
SESS0000001038,CUST000039,2025-12-01 21:16:32.173946,Web Portal,Android,Success,14,Balance Enquiry,0,No,Mississippi
SESS0000001039,CUST000039,2026-02-01 02:50:32.173961,Mobile App,Android,Success,2,Balance Enquiry,0,No,Mississippi
SESS0000001040,CUST000039,2026-06-30 10:31:32.173977,Mobile App,MacBook,Success,10,Profile Update,0,No,Mississippi
SESS0000001041,CUST000039,2025-12-29 12:11:32.173993,Mobile App,Android,Success,19,Offer Browsing,0,Yes,Mississippi
SESS0000001042,CUST000039,2026-02-07 04:20:32.174009,Mobile App,Windows,Success,5,Reward Redemption,1,No,Mississippi
SESS0000001043,CUST000039,2026-03-23 17:38:32.174024,Mobile App,Android,Success,2,Credit Card Payment,1,Yes,Mississippi
SESS0000001044,CUST000039,2025-12-20 11:36:32.174040,Mobile App,Android,Success,3,Reward Redemption,0,No,Mississippi
SESS0000001045,CUST000039,2026-03-25 03:08:32.174055,Mobile App,Android,Success,6,Balance Enquiry,0,Yes,Mississippi
SESS0000001046,CUST000039,2026-02-06 13:43:32.174071,Mobile App,iPhone,Success,12,Balance Enquiry,0,Yes,Mississippi
SESS0000001047,CUST000039,2025-12-25 09:10:32.174086,Mobile App,iPhone,Success,13,Offer Browsing,0,Yes,Mississippi
SESS0000001048,CUST000039,2026-05-23 17:39:32.174101,Web Portal,iPhone,Success,7,Balance Enquiry,0,No,Mississippi
SESS0000001049,CUST000039,2026-02-17 08:37:32.174117,Mobile App,Android,Success,5,Profile Update,0,Yes,Mississippi
SESS0000001050,CUST000039,2025-11-27 20:00:32.174133,Mobile App,iPhone,Success,10,Funds Transfer,2,Yes,Mississippi
SESS0000001051,CUST000039,2026-05-13 22:24:32.174148,Mobile App,Android,Success,2,Funds Transfer,2,No,Mississippi
SESS0000001052,CUST000039,2025-12-18 18:30:32.174163,Mobile App,Android,Success,20,Offer Browsing,0,Yes,Mississippi
SESS0000001053,CUST000039,2025-07-31 17:04:32.174179,Mobile App,Android,Success,2,Credit Card Payment,1,Yes,Mississippi
SESS0000001054,CUST000039,2025-07-24 05:55:32.174195,Web Portal,Android,Success,8,Profile Update,0,Yes,Mississippi
SESS0000001055,CUST000039,2026-03-22 23:28:32.174210,Web Portal,iPhone,Success,9,Loan Account View,0,Yes,Mississippi
SESS0000001056,CUST000039,2026-03-14 06:24:32.174226,Mobile App,Android,Success,9,Funds Transfer,2,Yes,Mississippi
SESS0000001057,CUST000039,2026-01-10 06:26:32.174242,Mobile App,iPhone,Success,4,Profile Update,0,Yes,Mississippi
SESS0000001058,CUST000039,2025-09-25 00:06:32.174257,Mobile App,Android,Success,2,Credit Card Payment,1,Yes,Mississippi
SESS0000001059,CUST000039,2025-10-09 05:52:32.174273,Mobile App,Windows,Success,6,Statement Download,0,No,Mississippi
SESS0000001060,CUST000039,2025-10-01 12:35:32.174288,Web Portal,Android,Success,9,Loan Account View,0,No,Mississippi
SESS0000001061,CUST000039,2026-04-25 16:59:32.174304,Mobile App,Android,Success,10,Bill Payment,0,Yes,Mississippi
SESS0000001062,CUST000039,2025-09-14 04:37:32.174319,Mobile App,Android,Success,8,Funds Transfer,2,Yes,Mississippi
SESS0000001063,CUST000039,2025-10-05 06:13:32.174335,Web Portal,Android,Success,8,Offer Browsing,0,Yes,Mississippi
SESS0000001064,CUST000039,2025-10-07 07:11:32.174350,Web Portal,Android,Success,8,Service Request,0,Yes,Mississippi
SESS0000001065,CUST000039,2025-10-26 22:50:32.174366,Mobile App,Android,Success,3,Funds Transfer,1,Yes,Mississippi
SESS0000001066,CUST000039,2025-07-24 06:13:32.174382,Web Portal,Windows,Success,15,Credit Card Payment,0,No,Mississippi
SESS0000001067,CUST000039,2026-05-01 05:04:32.174397,Mobile App,iPhone,Success,4,Credit Card Payment,1,Yes,Mississippi
SESS0000001068,CUST000040,2026-07-04 22:14:32.174472,Mobile App,Android,Success,10,Credit Card Payment,1,Yes,Alabama
SESS0000001069,CUST000040,2026-03-02 21:28:32.174490,Mobile App,Android,Success,7,Balance Enquiry,0,Yes,Alabama
SESS0000001070,CUST000040,2025-12-12 04:33:32.174506,Mobile App,Android,Success,4,Offer Browsing,0,Yes,Alabama
SESS0000001071,CUST000040,2025-12-15 11:03:32.174522,Mobile App,Android,Success,8,Balance Enquiry,0,Yes,Alabama
SESS0000001072,CUST000040,2025-07-24 06:11:32.174538,Mobile App,Android,Success,2,Service Request,0,Yes,Alabama
SESS0000001073,CUST000040,2026-04-02 20:38:32.174554,Mobile App,Windows,Success,12,Profile Update,0,No,Alabama
SESS0000001074,CUST000040,2025-10-22 12:25:32.174570,Web Portal,Android,Success,11,Profile Update,0,No,Alabama
SESS0000001075,CUST000040,2026-05-14 05:34:32.174586,Mobile App,iPhone,Success,3,Offer Browsing,0,Yes,Alabama
SESS0000001076,CUST000040,2025-10-01 04:27:32.174601,Mobile App,iPhone,Success,2,Funds Transfer,2,Yes,Alabama
SESS0000001077,CUST000040,2026-06-17 06:14:32.174617,Web Portal,Android,Success,10,Balance Enquiry,0,Yes,Alabama
SESS0000001078,CUST000040,2025-10-01 21:05:32.174633,Mobile App,iPhone,Success,3,Bill Payment,1,Yes,Alabama
SESS0000001079,CUST000040,2026-05-16 06:42:32.174648,Mobile App,Android,Success,18,Funds Transfer,1,No,Alabama
SESS0000001080,CUST000040,2026-04-03 14:58:32.174664,Web Portal,iPhone,Success,8,Funds Transfer,0,Yes,Alabama
SESS0000001081,CUST000040,2025-07-23 03:30:32.174680,Mobile App,Android,Success,10,Reward Redemption,0,Yes,Alabama
SESS0000001082,CUST000040,2025-07-09 07:13:32.174713,Mobile App,Android,Success,7,Balance Enquiry,0,Yes,Alabama
SESS0000001083,CUST000040,2026-07-06 09:35:32.174729,Web Portal,Windows,Success,7,Credit Card Payment,1,No,Alabama
SESS0000001084,CUST000040,2025-08-23 20:01:32.174745,Web Portal,iPhone,Success,5,Balance Enquiry,0,Yes,Alabama
SESS0000001085,CUST000040,2025-12-09 05:00:32.174761,Web Portal,iPhone,Success,9,Credit Card Payment,1,Yes,Alabama
SESS0000001086,CUST000040,2025-07-20 10:13:32.174776,Mobile App,Android,Success,2,Funds Transfer,2,Yes,Alabama
SESS0000001087,CUST000040,2026-02-12 23:59:32.174792,Mobile App,Android,Success,4,Reward Redemption,1,No,Alabama
SESS0000001088,CUST000040,2026-05-04 01:15:32.174807,Mobile App,Android,Success,2,Profile Update,0,Yes,Alabama
SESS0000001089,CUST000040,2025-08-27 05:49:32.174823,Mobile App,Android,Success,10,Balance Enquiry,0,Yes,Alabama
SESS0000001090,CUST000040,2025-09-20 17:08:32.174839,Mobile App,MacBook,Success,4,Credit Card Payment,0,No,Alabama
SESS0000001091,CUST000040,2026-03-15 11:37:32.174854,Mobile App,Android,Success,5,Offer Browsing,0,Yes,Alabama
SESS0000001092,CUST000040,2026-06-09 13:34:32.174870,Mobile App,Android,Success,10,Balance Enquiry,0,Yes,Alabama
SESS0000001093,CUST000040,2025-12-25 16:41:32.174886,Mobile App,Android,Success,12,Credit Card Payment,0,No,Alabama
SESS0000001094,CUST000040,2025-09-18 20:53:32.174901,Mobile App,Android,Success,9,Balance Enquiry,0,Yes,Alabama
SESS0000001095,CUST000040,2025-11-18 01:19:32.174914,Web Portal,Android,Failed,5,Login Failed,0,Yes,Alabama
SESS0000001096,CUST000040,2026-04-17 05:30:32.174930,Mobile App,iPhone,Success,4,Funds Transfer,1,Yes,Alabama
SESS0000001097,CUST000040,2026-01-09 10:52:32.174946,Mobile App,Android,Success,5,Funds Transfer,2,Yes,Alabama
SESS0000001098,CUST000040,2025-10-10 11:02:32.174962,Mobile App,Android,Success,14,Funds Transfer,2,No,Alabama
SESS0000001099,CUST000040,2025-12-28 20:58:32.174977,Mobile App,iPhone,Success,9,Funds Transfer,1,Yes,Alabama
SESS0000001100,CUST000040,2025-12-09 16:05:32.174992,Mobile App,Windows,Success,3,Profile Update,0,No,Alabama
SESS0000001101,CUST000041,2025-07-24 22:28:32.175066,Mobile App,iPhone,Success,5,Bill Payment,1,Yes,West Virginia
SESS0000001102,CUST000041,2026-01-27 21:18:32.175085,Mobile App,Android,Success,2,Loan Account View,0,Yes,West Virginia
SESS0000001103,CUST000041,2026-01-07 10:30:32.175102,Mobile App,Windows,Success,3,Profile Update,0,No,West Virginia
SESS0000001104,CUST000041,2026-04-10 07:58:32.175118,Mobile App,Android,Success,3,Funds Transfer,2,Yes,West Virginia
SESS0000001105,CUST000041,2025-07-15 08:33:32.175134,Web Portal,iPhone,Success,13,Bill Payment,1,Yes,West Virginia
SESS0000001106,CUST000041,2026-04-12 16:40:32.175150,Mobile App,Android,Success,9,Funds Transfer,1,Yes,West Virginia
SESS0000001107,CUST000041,2026-01-16 14:21:32.175166,Mobile App,Android,Success,3,Bill Payment,1,Yes,West Virginia
SESS0000001108,CUST000041,2025-07-31 10:37:32.175178,Mobile App,Android,Failed,20,Login Failed,0,Yes,West Virginia
